Name,Album,Artist,Popular_date,Length,Danceability,Acousticness,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Time_signature,k_cluster
All Night Long (All Night) - Single Version,The Definitive Collection,Lionel Richie,1984,260426,0.7390000000000001,0.122,0.5760000000000001,0.00206,0.0482,-12.024000000000001,0.0472,108.81,4,2
Time After Time,She's So Unusual: A 30th Anniversary Celebration (Deluxe Edition),Cyndi Lauper,1984,243066,0.7240000000000001,0.5760000000000001,0.436,1.19e-06,0.0908,-9.321,0.0282,130.439,4,2
Wake Me Up Before You Go-Go,Make It Big,Wham!,1985,231333,0.62,0.271,0.573,0.0,0.0607,-11.892999999999999,0.0423,81.548,4,2
I Want to Know What Love Is - 1999 Remaster,Agent Provocateur,Foreigner,1985,304786,0.47700000000000004,0.193,0.47100000000000003,1.76e-06,0.131,-10.036,0.0277,81.204,4,2
Everybody Wants To Rule The World,Songs From The Big Chair (Super Deluxe Edition),Tears For Fears,1985,251488,0.645,0.34700000000000003,0.795,0.00389,0.10400000000000001,-12.095,0.0527,112.06700000000001,4,2
Can't Fight This Feeling,Wheels Are Turnin',REO Speedwagon,1985,294773,0.408,0.155,0.48,1.82e-05,0.0877,-11.017000000000001,0.0266,156.344,4,2
Cherish,Emergency,Kool & The Gang,1985,290600,0.57,0.391,0.26,0.0,0.35200000000000004,-18.453,0.0255,95.288,4,2
St. Elmos Fire (Man in Motion),St. Elmo's Fire - Music From The Original Motion Picture Soundtrack,Various Artists,1985,251800,0.612,0.15,0.6,3.04e-06,0.222,-10.945,0.0327,111.20299999999999,4,2
We Are The World,We Are The World,U.S.A. For Africa,1985,427333,0.528,0.18899999999999997,0.447,0.0,0.0745,-15.255,0.0435,72.58,4,2
"That's What Friends Are For (with Elton John, Gladys Knight & Stevie Wonder)",Greatest Hits 1979-1990,Dionne Warwick,1986,256466,0.6729999999999999,0.294,0.28600000000000003,0.0,0.086,-14.642999999999999,0.0313,120.117,4,2
"Say You, Say Me",Dancing On The Ceiling,Lionel Richie,1986,241066,0.636,0.355,0.405,0.0,0.0804,-11.113,0.0287,128.06799999999998,4,2
On My Own,Winner In You,Patti LaBelle,1986,290840,0.62,0.337,0.402,6.13e-05,0.312,-12.964,0.0264,92.09299999999999,4,2
Broken Wings,Welcome To The Real World,Mr. Mister,1986,343933,0.28600000000000003,0.134,0.5,4.57e-05,0.10800000000000001,-14.280999999999999,0.0357,99.162,4,2
How Will I Know,Whitney Houston,Whitney Houston,1986,275533,0.8320000000000001,0.201,0.544,0.000139,0.632,-12.697000000000001,0.0442,119.49,4,2
Kyrie,Welcome To The Real World,Mr. Mister,1986,265840,0.496,0.0824,0.5660000000000001,0.0,0.13,-13.749,0.035,89.913,4,2
Addicted To Love,Riptide,Robert Palmer,1986,363640,0.7020000000000001,0.382,0.578,5.89e-06,0.0425,-13.415,0.031,111.617,4,2
Greatest Love of All,Whitney Houston,Whitney Houston,1986,291400,0.502,0.484,0.305,3.55e-06,0.11699999999999999,-16.011,0.0339,131.24200000000002,4,2
Secret Lovers,As The Band Turns,Atlantic Starr,1986,330666,0.33899999999999997,0.653,0.379,3.56e-06,0.21899999999999997,-15.08,0.0528,74.142,4,2
There'll Be Sad Songs (To Make You Cry),Love Zone (Expanded Edition),Billy Ocean,1986,292680,0.563,0.748,0.45799999999999996,0.0,0.10300000000000001,-7.672999999999999,0.0305,79.738,4,2
Alive And Kicking,Alive And Kicking,Simple Minds,1986,287133,0.602,0.153,0.6940000000000001,0.000207,0.16399999999999998,-11.337,0.0313,103.105,4,2
Never,Heart,Heart,1986,246400,0.612,0.467,0.593,0.0,0.312,-12.187000000000001,0.0286,96.27,4,2
Kiss,Parade - Music from the Motion Picture Under the Cherry Moon,Prince,1986,226240,0.898,0.0135,0.271,0.0013800000000000002,0.0461,-12.238,0.091,111.485,4,2
Alone,Bad Animals,Heart,1987,218733,0.418,0.638,0.452,0.00026000000000000003,0.0959,-13.099,0.0356,175.088,4,2
Shake You Down,Shake You Down,Gregory Abbott,1987,244373,0.7829999999999999,0.5,0.391,0.0,0.3,-13.154000000000002,0.0283,94.949,4,2
C'est La Vie,Robbie Nevil,Robbie Nevil,1987,270306,0.726,0.5589999999999999,0.809,0.00029,0.845,-12.356,0.0541,102.12299999999999,4,2
Here I Go Again,Whitesnake,Whitesnake,1987,275733,0.396,0.156,0.6659999999999999,3.06e-05,0.151,-11.892000000000001,0.0352,90.17299999999999,4,2
The Way It Is,80s 100 Hits,Various Artists,1987,237333,0.589,0.611,0.725,0.011000000000000001,0.221,-10.985,0.0267,111.07700000000001,4,2
Everybody Have Fun Tonight,Mosaic,Wang Chung,1987,287360,0.728,0.0884,0.619,8.44e-05,0.039,-12.265,0.0379,128.845,4,2
Don't Dream It's Over,Crowded House,Crowded House,1987,236933,0.439,0.0148,0.42200000000000004,4.84e-05,0.0697,-17.227,0.0409,81.833,4,2
Always,All In The Name Of Love,Atlantic Starr,1987,288493,0.606,0.39899999999999997,0.534,0.000973,0.35600000000000004,-6.757999999999999,0.0256,130.945,4,2
With Or Without You - Remastered,The Joshua Tree,U2,1987,295520,0.5379999999999999,0.000185,0.43200000000000005,0.309,0.139,-11.882,0.0295,110.181,4,2
Hands To Heaven,All That Jazz,Breathe,1988,259506,0.5429999999999999,0.242,0.384,1.16e-06,0.266,-15.017999999999999,0.0307,128.768,4,2
Roll With It,Roll With It,Steve Winwood,1988,320733,0.759,0.07,0.645,0.0403,0.0986,-13.352,0.0276,117.25399999999999,4,2
Anything for You,Let It Loose,Gloria Estefan,1988,221866,0.5820000000000001,0.655,0.397,0.0,0.0399,-13.099,0.033,143.798,4,2
The Flame,Lap Of Luxury,Cheap Trick,1988,338800,0.629,0.513,0.581,2.06e-06,0.0755,-11.856,0.027000000000000003,97.074,4,2
Seasons Change,Exposure,Exposé,1988,292533,0.5710000000000001,0.252,0.494,0.000785,0.318,-13.169,0.0286,174.18400000000003,4,2
Is This Love,Whitesnake,Whitesnake,1988,285066,0.33899999999999997,0.0779,0.632,0.0,0.128,-11.465,0.0321,180.29,4,2
I'll Always Love You,Tell It To My Heart,Taylor Dayne,1988,271000,0.624,0.337,0.348,1.07e-05,0.10300000000000001,-12.963,0.0226,85.30799999999999,4,2
Look Away,Chicago 19,Chicago,1989,241333,0.40700000000000003,0.43,0.569,0.0,0.14400000000000002,-7.452000000000001,0.0338,172.986,4,2
Wind Beneath My Wings,Beaches (Original Soundtrack Recording),Bette Midler,1989,293853,0.51,0.551,0.45799999999999996,0.0,0.0853,-7.566,0.0289,123.694,4,2
"Baby, I Love Your Way/Freebird",Will To Power,Will To Power,1989,247200,0.625,0.02,0.435,0.00243,0.201,-12.02,0.0286,150.829,4,2
Giving You the Best That I Got - Single Version,American 80's,Various Artists,1989,233973,0.637,0.765,0.542,0.0,0.302,-8.173,0.0356,105.322,4,2
Right Here Waiting,Repeat Offender,Richard Marx,1989,264333,0.395,0.8,0.252,0.0,0.10099999999999999,-13.589,0.0301,177.679,4,2
Lost in Your Eyes,Electric Youth,Debbie Gibson,1989,213000,0.48200000000000004,0.46,0.613,0.0008560000000000001,0.129,-7.462000000000001,0.0295,144.46,4,2
Don't Wanna Lose You,Cuts Both Ways,Gloria Estefan,1989,250066,0.545,0.413,0.35600000000000004,1.56e-06,0.128,-14.127,0.0245,82.214,4,2
Heaven,Dirty Rotten Filthy Stinking Rich,Warrant,1989,236843,0.462,0.115,0.488,0.0,0.128,-11.142999999999999,0.0287,145.789,4,2
Hold On,Wilson Phillips,Wilson Phillips,1990,266866,0.679,0.4,0.657,0.0,0.0497,-9.897,0.0255,97.8,4,2
"It Must Have Been Love - From the Film ""Pretty Woman""",It Must Have Been Love,Roxette,1990,258786,0.52,0.34,0.652,5.489999999999999e-05,0.256,-6.655,0.0274,80.609,4,2
Another Day in Paradise - 2016 Remaster,...But Seriously (2016 Remaster),Phil Collins,1990,323040,0.7809999999999999,0.731,0.5760000000000001,0.00264,0.0561,-6.947,0.0311,101.985,4,2
Hold On,Born to Sing,En Vogue,1990,304466,0.728,0.0865,0.46399999999999997,0.0,0.34299999999999997,-11.155999999999999,0.0605,96.944,4,2
"Blaze Of Glory - From ""Young Guns II"" Soundtrack",Blaze Of Glory,Jon Bon Jovi,1990,335240,0.55,0.0564,0.618,2.62e-05,0.0937,-9.822000000000001,0.0307,78.61,4,2
How Am I Supposed to Live Without You,Soul Provider,Michael Bolton,1990,255666,0.541,0.191,0.44,0.0,0.114,-12.206,0.031,140.273,4,2
Close To You,Bonafide,Maxi Priest,1990,325800,0.7809999999999999,0.0849,0.478,3.93e-06,0.0877,-15.427,0.0561,95.992,4,2
Black Velvet,Alannah Myles,Alannah Myles,1990,287440,0.754,0.273,0.366,9.04e-05,0.106,-10.07,0.0312,91.147,4,2
Release Me,Wilson Phillips,Wilson Phillips,1990,295693,0.7240000000000001,0.44799999999999995,0.47100000000000003,2.5e-06,0.218,-11.142999999999999,0.0358,97.211,4,2
Don't Know Much (feat. Aaron Neville) - 2015 Remaster,Greatest Hits,Linda Ronstadt,1990,213640,0.397,0.66,0.305,4.29e-05,0.132,-10.696,0.0322,131.77700000000002,4,2
(Everything I Do) I Do It For You,Waking Up The Neighbours,Bryan Adams,1991,394133,0.526,0.0775,0.365,1.3500000000000001e-05,0.0618,-12.605,0.027999999999999997,131.253,4,2
Rush Rush,Spellbound,Paula Abdul,1991,292933,0.706,0.763,0.44,0.0,0.0958,-11.577,0.0493,90.012,4,2
More Than Words,Extreme II - Pornograffitti,Extreme,1991,334106,0.626,0.467,0.134,0.0,0.113,-14.898,0.0298,91.89299999999999,4,2
The First Time,The First Time: The Best Of Surface,Surface,1991,256000,0.637,0.215,0.354,0.000704,0.0961,-11.964,0.0283,126.435,4,2
Because I Love You,Stevie B: The Greatest Hits,Stevie B,1991,260026,0.402,0.6659999999999999,0.35100000000000003,0.0,0.13,-10.280999999999999,0.033,125.471,4,2
High Enough,Damn Yankees,Damn Yankees,1991,287320,0.273,0.0241,0.537,0.0,0.0922,-9.612,0.0306,81.814,4,2
From a Distance,Some People's Lives,Bette Midler,1991,276346,0.536,0.674,0.242,0.0,0.331,-11.716,0.0277,137.989,4,2
All The Man That I Need,I'm Your Baby Tonight,Whitney Houston,1991,251426,0.496,0.43,0.5710000000000001,0.0,0.0332,-9.958,0.0335,150.944,4,2
Right Here Right Now,Doubt,Jesus Jones,1991,189293,0.657,0.0088,0.608,3.45e-06,0.10300000000000001,-13.565,0.0287,106.86200000000001,4,2
I Adore Mi Amor,C.M.B.,Color Me Badd,1991,289200,0.6829999999999999,0.243,0.47600000000000003,0.0,0.0786,-9.995,0.027000000000000003,91.98899999999999,4,2
Save The Best For Last,The Comfort Zone,Vanessa Williams,1992,218733,0.528,0.6409999999999999,0.23399999999999999,0.0,0.183,-15.784,0.0283,95.911,4,2
"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",Unplugged (Deluxe Edition),Eric Clapton,1992,280000,0.695,0.8,0.336,0.00264,0.701,-12.999,0.0313,79.109,4,2
Under the Bridge,Blood Sugar Sex Magik (Deluxe Edition),Red Hot Chili Peppers,1992,264306,0.5589999999999999,0.0576,0.345,0.000105,0.141,-13.495999999999999,0.0459,84.581,4,2
To Be With You,Lean Into It,Mr. Big,1992,208400,0.696,0.35,0.294,0.0,0.129,-12.562999999999999,0.0497,83.56200000000001,4,2
"I'll Be There (feat. Trey Lorenz) - Live at MTV Unplugged, Kaufman Astoria StuLive at MTV Unplugged, Kaufman Astoria Studios, New York - March 1992dios, New York - March 1992",MTV Unplugged EP,Mariah Carey,1992,282373,0.40399999999999997,0.687,0.498,0.0,0.725,-9.855,0.0338,81.95100000000001,4,2
November Rain,Use Your Illusion I,Guns N' Roses,1992,536066,0.294,0.0163,0.6409999999999999,0.22,0.11199999999999999,-9.316,0.0291,79.759,4,2
I Will Always Love You,The Bodyguard - Original Soundtrack Album,Whitney Houston,1993,271093,0.306,0.8440000000000001,0.214,5.3e-06,0.0839,-12.517999999999999,0.0356,66.98,4,2
Weak,It's About Time,SWV,1993,291906,0.693,0.107,0.5329999999999999,0.0,0.0695,-10.954,0.0402,127.661,4,2
If I Ever Fall In Love,If I Ever Fall In Love,Shai,1993,189026,0.402,0.758,0.205,0.0,0.147,-11.232000000000001,0.038,143.994,4,2
In The Still Of The Nite (I'll Remember),The Best Of Boyz II Men 20th Century Masters The Millennium Collection,Boyz II Men,1993,169493,0.517,0.7829999999999999,0.218,0.0,0.13699999999999998,-13.662,0.0381,78.118,4,2
Knockin' da Boots,Fever for da Flavor,H-Town,1993,330945,0.726,0.155,0.501,0.0,0.0893,-13.884,0.154,128.099,4,2
Lately,Uptown MTV Unplugged,Various Artists,1993,373626,0.377,0.631,0.315,0.0,0.946,-12.640999999999998,0.0619,126.16799999999999,4,2
A Whole New World (Aladdin's Theme),Aladdin (Original Motion Picture Soundtrack),Various Artists,1993,250400,0.5379999999999999,0.636,0.18899999999999997,0.0,0.174,-17.13,0.0344,107.829,4,2
I Swear,All-4-One,All-4-One,1994,259853,0.532,0.235,0.40700000000000003,0.0,0.11699999999999999,-9.658,0.0233,83.20700000000001,4,2
The Power of Love - Radio Edit,The Essential Celine Dion,Céline Dion,1994,288320,0.5379999999999999,0.39399999999999996,0.5489999999999999,0.000363,0.18899999999999997,-7.737,0.0305,140.067,4,2
Hero,Music Box,Mariah Carey,1994,257733,0.501,0.735,0.37799999999999995,0.0,0.11900000000000001,-9.37,0.028999999999999998,119.98700000000001,4,2
Stay,Tails,Lisa Loeb & Nine Stories,1994,183760,0.6759999999999999,0.45399999999999996,0.5920000000000001,0.0,0.107,-6.8870000000000005,0.0452,80.316,4,2
All for Love,If We Fall in Love Tonight,Rod Stewart,1994,281200,0.51,0.125,0.44,0.0,0.0994,-11.015,0.0293,74.8,4,2
Bump n' Grind,12 Play,R. Kelly,1994,256133,0.621,0.0984,0.48100000000000004,0.0,0.24100000000000002,-8.016,0.0371,65.00399999999999,4,2
Again,Janet,Janet Jackson,1994,227133,0.359,0.882,0.287,0.00607,0.18600000000000003,-9.51,0.0303,130.135,4,2
I'll Remember (Theme from the Motion Picture With Honors),With Honors (Music From The Motion Picture Soundtrack),Various Artists,1994,263813,0.691,0.625,0.598,0.0174,0.0709,-9.699,0.043,167.797,4,2
Without You,Music Box,Mariah Carey,1994,213666,0.5760000000000001,0.32299999999999995,0.526,2.01e-06,0.0548,-8.524,0.0325,122.06,4,2
"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",The Lion King,Various Artists,1994,241013,0.309,0.87,0.18100000000000002,0.000279,0.11800000000000001,-17.022000000000002,0.0337,124.711,4,2
Have You Ever,Never Say Never,Brandy,1995,273440,0.698,0.542,0.5329999999999999,0.0,0.33299999999999996,-6.246,0.0437,134.001,4,2
I'm Your Angel (with Céline Dion),R.,R. Kelly,1995,332066,0.62,0.669,0.504,0.0,0.11,-7.26,0.0301,112.681,4,2
The Boy Is Mine,Never Say Never,Brandy,1996,294786,0.7040000000000001,0.539,0.7070000000000001,0.00106,0.318,-6.537000000000001,0.0391,93.145,4,2
You're Still The One,Come On Over,Shania Twain,1996,212560,0.551,0.45,0.527,0.0,0.0867,-7.119,0.0302,133.75799999999998,4,2
Truly Madly Deeply,Savage Garden,Savage Garden,1996,277266,0.555,0.40299999999999997,0.698,0.0,0.0851,-8.874,0.0287,168.12,4,2
How Do I Live,Greatest Hits,LeAnn Rimes,1996,266973,0.5770000000000001,0.128,0.462,0.0,0.0822,-7.989,0.0279,128.303,4,2
All My Life,Love Always,K-Ci & JoJo,1996,331240,0.629,0.114,0.511,3.91e-06,0.0588,-8.651,0.0326,128.03799999999998,4,2
Candle In The Wind 1997,Candle In The Wind 1997 / Something About ...,Elton John,1996,250106,0.45,0.977,0.311,0.00713,0.16699999999999998,-8.175,0.0314,125.648,4,2
I Don't Want to Wait,This Fire,Paula Cole,1996,320026,0.41,0.298,0.46799999999999997,1.1900000000000001e-05,0.0426,-8.177,0.0553,177.50799999999998,4,2
"No, No, No, Pt. 1",Destiny's Child,Destiny's Child,1996,247040,0.6940000000000001,0.19,0.368,0.0,0.14,-7.263999999999999,0.0655,60.117,4,2
My All,Butterfly,Mariah Carey,1996,230933,0.607,0.732,0.317,4.5299999999999997e-05,0.086,-10.244000000000002,0.028999999999999998,108.12200000000001,4,2
Adia,Surfacing,Sarah McLachlan,1996,244666,0.526,0.722,0.37,0.0,0.157,-10.535,0.025,76.002,4,2
Candle In The Wind 1997,Candle In The Wind 1997 / Something About ...,Elton John,1997,250106,0.45,0.977,0.311,0.00713,0.16699999999999998,-8.175,0.0314,125.648,4,2
Foolish Games,Pieces Of You,Jewel,1997,340666,0.298,0.9440000000000001,0.0735,0.000401,0.0976,-16.472,0.0378,131.045,4,2
You Were Meant For Me,Pieces Of You,Jewel,1997,254480,0.5820000000000001,0.7909999999999999,0.33,1.48e-06,0.105,-7.928,0.0347,111.87299999999999,4,2
I'll Be Missing You (feat. Faith Evans & 112),No Way Out,Diddy,1997,344813,0.7090000000000001,0.5479999999999999,0.34700000000000003,0.00263,0.121,-9.055,0.0676,109.882,4,2
Un-Break My Heart,Secrets,Toni Braxton,1997,270333,0.625,0.413,0.426,0.0,0.11599999999999999,-8.392000000000001,0.0271,110.01799999999999,4,2
I Believe I Can Fly,R.,R. Kelly,1997,321093,0.525,0.248,0.439,0.0,0.152,-7.581,0.0306,120.04700000000001,4,2
How Do I Live,Greatest Hits,LeAnn Rimes,1997,266973,0.5770000000000001,0.128,0.462,0.0,0.0822,-7.989,0.0279,128.303,4,2
For You I Will,The Boy Is Mine,Monica,1997,294866,0.652,0.243,0.473,0.0,0.134,-7.981,0.0313,123.208,4,2
Nobody (feat. Athena Cage),Keith Sweat,Keith Sweat,1997,264773,0.6990000000000001,0.484,0.49200000000000005,0.0,0.0482,-9.449,0.0318,117.90700000000001,4,2
"Let It Flow - from ""Waiting to Exhale"" Original Soundtrack",Secrets,Toni Braxton,1998,262373,0.66,0.507,0.489,0.0,0.0837,-7.617999999999999,0.0389,168.171,4,2
Twisted,Keith Sweat,Keith Sweat,1998,260666,0.615,0.39299999999999996,0.514,0.0,0.248,-9.759,0.0466,175.84900000000002,4,2
Missing,Amplified Heart + Extra Track,Everything But The Girl,1998,247200,0.6759999999999999,0.0812,0.486,6.08e-05,0.121,-10.457,0.0327,123.555,4,2
Ironic,Jagged Little Pill,Alanis Morissette,1998,225933,0.495,0.24600000000000002,0.595,0.0,0.23600000000000002,-7.57,0.0443,85.34100000000001,4,2
Exhale - Shoop Shoop,Whitney The Greatest Hits,Whitney Houston,1998,201573,0.6559999999999999,0.43,0.429,0.0,0.158,-7.903,0.0307,137.952,4,2
Sittin' Up In My Room - from Waiting to Exhale - Original Soundtrack,Waiting To Exhale,Various Artists,1998,292066,0.7959999999999999,0.245,0.515,0.00196,0.0515,-8.083,0.0276,93.27799999999999,4,2
It's All Coming Back to Me Now - Radio Edit 1,My Love Essential Collection,Céline Dion,1998,320373,0.366,0.58,0.593,0.0,0.0845,-7.107,0.0537,177.291,4,2
Change the World,Clapton Chronicles: The Best of Eric Clapton,Eric Clapton,1998,234866,0.721,0.49200000000000005,0.5579999999999999,0.00563,0.113,-8.8,0.0246,96.887,4,2
Hey Lover,Mr. Smith,LL Cool J,1998,284693,0.7070000000000001,0.35,0.42100000000000004,0.0,0.11199999999999999,-12.399000000000001,0.0743,88.1,4,2
Insensitive,Living Under June,Jann Arden,1998,256026,0.514,0.187,0.446,0.000155,0.127,-10.167,0.0266,178.669,4,2
Who Will Save Your Soul,Pieces Of You,Jewel,1998,239293,0.6859999999999999,0.7040000000000001,0.467,0.00103,0.13,-9.712,0.0419,126.179,4,2
On Bended Knee,II,Boyz II Men,1999,329800,0.631,0.413,0.516,0.0,0.115,-8.225,0.0353,116.654,4,2
Take a Bow,Bedtime Stories,Madonna,1999,321360,0.568,0.41700000000000004,0.366,3.39e-06,0.0664,-8.854,0.0258,79.98,4,2
Don't Take It Personal (Just One of Dem Days),Miss Thang,Monica,1999,258466,0.731,0.00864,0.355,5.14e-05,0.0579,-12.741,0.0603,175.72,4,2
Water Runs Dry,II,Boyz II Men,1999,201400,0.589,0.475,0.368,0.0,0.10800000000000001,-12.979000000000001,0.0264,89.626,4,2
You Gotta Be,I Ain't Movin',Des'ree,1999,245200,0.627,0.21100000000000002,0.669,2.72e-06,0.111,-9.985,0.0412,94.029,4,2
Back At One,Back At One,Brian McKnight,2000,263666,0.6609999999999999,0.452,0.34600000000000003,0.0,0.131,-9.115,0.03,129.752,4,2
Breathe,Breathe,Faith Hill,2000,250546,0.529,0.17300000000000001,0.496,0.0,0.251,-9.007,0.028999999999999998,136.859,4,2
I Knew I Loved You,Affirmation,Savage Garden,2000,250360,0.61,0.32,0.49700000000000005,6.11e-05,0.0884,-9.88,0.0279,85.031,4,2
Amazed,Lonely Grill,Lonestar,2000,240866,0.561,0.26,0.5429999999999999,0.0,0.124,-8.498,0.0324,139.803,4,2
If You're Gone,Mad Season,Matchbox Twenty,2001,274933,0.544,0.42700000000000005,0.659,1.33e-06,0.126,-7.191,0.0298,109.93299999999999,4,2
Thank You,No Angel,Dido,2001,217826,0.722,0.284,0.595,0.000538,0.0694,-9.927999999999999,0.0415,79.98,4,2
Picture (feat. Sheryl Crow),Cocky,Kid Rock,2003,298960,0.6920000000000001,0.172,0.496,6.42e-06,0.107,-7.332000000000001,0.0241,97.945,4,2
Beautiful,Stripped,Christina Aguilera,2003,238560,0.456,0.578,0.573,3.05e-06,0.114,-3.866,0.0275,76.19,4,2
My Immortal,Fallen,Evanescence,2004,262533,0.19,0.863,0.265,0.0,0.134,-9.206,0.0356,79.012,4,2
You're Beautiful,Back to Bedlam,James Blunt,2006,209493,0.675,0.633,0.479,1.76e-05,0.08800000000000001,-9.87,0.0278,81.99799999999999,4,2
Hey There Delilah,Every Second Counts,Plain White T's,2007,233280,0.522,0.831,0.45299999999999996,1.21e-06,0.10099999999999999,-7.859,0.0295,103.87899999999999,4,2
Take A Bow,Good Girl Gone Bad: Reloaded,Rihanna,2008,229413,0.6970000000000001,0.248,0.467,0.0,0.0941,-7.5360000000000005,0.0715,82.08200000000001,4,2
I'm Yours,We Sing. We Dance. We Steal Things.,Jason Mraz,2009,242186,0.6859999999999999,0.595,0.457,0.0,0.105,-8.322000000000001,0.0468,150.953,4,2
Somebody That I Used To Know,Making Mirrors,Gotye,2012,244973,0.8640000000000001,0.591,0.495,0.000133,0.0992,-7.0360000000000005,0.037000000000000005,129.062,4,2
When I Was Your Man,Unorthodox Jukebox,Bruno Mars,2013,213826,0.612,0.932,0.28,0.0,0.08800000000000001,-8.648,0.0434,72.795,4,2
Ho Hey,The Lumineers,The Lumineers,2013,163133,0.685,0.794,0.466,2.06e-06,0.0915,-9.074,0.0304,79.936,4,2
Stay,Unapologetic (Deluxe),Rihanna,2013,240706,0.621,0.945,0.31,6.12e-05,0.11699999999999999,-10.164,0.0283,111.89299999999999,4,2
Royals,Pure Heroine,Lorde,2013,190185,0.674,0.121,0.428,0.0,0.132,-9.504,0.122,84.87799999999999,4,2
Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013,221360,0.53,0.40700000000000003,0.42200000000000004,0.0,0.107,-6.2620000000000005,0.0342,119.964,4,2
All of Me,Love In The Future (Expanded Edition),John Legend,2014,269560,0.42200000000000004,0.922,0.264,0.0,0.132,-7.064,0.0322,119.93,4,2
Stay With Me,In The Lonely Hour,Sam Smith,2014,172723,0.479,0.568,0.419,0.000217,0.11,-6.517,0.0389,85.014,4,2
Let Her Go,All the Little Lights,Passenger,2014,252733,0.479,0.365,0.545,0.0,0.0963,-7.346,0.0688,74.89699999999999,4,2
Royals,Pure Heroine,Lorde,2014,190185,0.674,0.121,0.428,0.0,0.132,-9.504,0.122,84.87799999999999,4,2
Thinking out Loud,x (Deluxe Edition),Ed Sheeran,2015,281560,0.7809999999999999,0.474,0.445,0.0,0.184,-6.061,0.0295,78.998,4,2
See You Again (feat. Charlie Puth),See You Again (feat. Charlie Puth),Wiz Khalifa,2015,229525,0.6890000000000001,0.369,0.48100000000000004,1.03e-06,0.0649,-7.502999999999999,0.0815,80.025,4,2
"Love Me Like You Do - From ""Fifty Shades Of Grey""",Delirium (Deluxe),Ellie Goulding,2015,252534,0.475,0.247,0.606,0.0,0.125,-6.646,0.0346,94.994,4,2
Take Me to Church,Hozier,Hozier,2015,241693,0.575,0.637,0.664,0.0,0.11599999999999999,-5.303,0.0481,129.07,4,2
Love Yourself,Purpose (Deluxe),Justin Bieber,2016,233720,0.609,0.835,0.37799999999999995,0.0,0.28,-9.828,0.43799999999999994,100.41799999999999,4,2
Hello,25,Adele,2016,295493,0.48100000000000004,0.336,0.451,0.0,0.0872,-6.095,0.0347,157.966,4,2
Body Like A Back Road,Body Like A Back Road,Sam Hunt,2017,165386,0.732,0.447,0.45799999999999996,0.0,0.136,-7.225,0.0311,98.93799999999999,4,2
Say You Won't Let Go,Back from the Edge,James Arthur,2017,211466,0.358,0.695,0.557,0.0,0.0902,-7.398,0.059000000000000004,85.04299999999999,4,2
Psycho (feat. Ty Dolla $ign),beerbongs & bentleys,Post Malone,2018,221440,0.75,0.546,0.56,0.0,0.111,-8.094,0.105,140.06,4,2
Girls Like You (feat. Cardi B),Girls Like You (feat. Cardi B),Maroon 5,2018,235545,0.851,0.568,0.541,0.0,0.13,-6.825,0.0505,124.959,4,2
Sunflower - Spider-Man: Into the Spider-Verse,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Various Artists,2019,158040,0.76,0.556,0.479,0.0,0.0703,-5.574,0.0466,89.911,4,2
7 rings,"thank u, next",Ariana Grande,2019,178626,0.778,0.5920000000000001,0.317,0.0,0.0881,-10.732000000000001,0.33399999999999996,140.048,4,2
Dancing With A Stranger (with Normani),Dancing With A Stranger (with Normani),Sam Smith,2019,171029,0.741,0.45,0.52,1.97e-06,0.222,-7.513,0.0656,102.99799999999999,4,2
Shallow,A Star Is Born Soundtrack,Lady Gaga,2019,215733,0.5720000000000001,0.371,0.385,0.0,0.231,-6.362,0.0308,95.79899999999999,4,2
Better,Suncity,Khalid,2019,229320,0.596,0.0765,0.552,0.33399999999999996,0.10400000000000001,-10.277999999999999,0.09699999999999999,97.949,4,2
